Source Type,Source ID,Target Type,Target ID,Label
Gene,DDX12P,Disease,Orphanet:34526,Is_related_to
Gene,CD300A,Disease,Orphanet:247827,Is_related_to
Gene,C1QTNF12,Disease,MONDO:0018559,Is_related_to
Gene,ANKS6,Disease,MONDO:0012586,Is_related_to
Gene,APELA,Disease,Orphanet:163717,Is_related_to
Gene,AMY2B,Disease,Orphanet:319552,Is_related_to
Gene,C16orf92,Disease,EFO:1001142,Is_related_to
Gene,ARHGAP5-AS1,Disease,MONDO:0014741,Is_related_to
Gene,DRC3,Disease,EFO:0003113,Is_related_to
Gene,CDX1,Disease,MONDO:0000904,Is_related_to
Disease,H00947,Protein,Q9H816,Is_related_to
Disease,H00582,Protein,Q8N3I7,Is_related_to
Disease,H00540,Protein,Q8IWT3,Is_related_to
Disease,Orphanet:34526,Protein,Q19T08,Is_related_to
Disease,H00593,Protein,Q96GX9,Is_related_to
Disease,Orphanet:254892,Protein,Q9BXJ5,Is_related_to
Disease,H01193,Protein,Q9NUB4,Is_related_to
Disease,H01309,Protein,A7MBM2,Is_related_to
Disease,Orphanet:2020,Protein,P84085,Is_related_to
Disease,H01117,Protein,O14981,Is_related_to
Disease,MONDO:0054782,Protein,O43520,Is_related_to
Disease,Orphanet:139518,Protein,P02458,Is_related_to
Disease,H01283,Protein,Q7Z569,Is_related_to
Disease,H02043,Protein,Q9UHD4,Is_related_to
Disease,H01740,Protein,Q8WV16,Is_related_to
Disease,Orphanet:99843,Protein,H7C241,Is_related_to
Disease,Orphanet:324713,Protein,P0DP74,Is_related_to
Disease,H00599,Protein,Q5TCH4,Is_related_to
Disease,H00751,Protein,Q9UJU6,Is_related_to
Disease,Orphanet:163665,Protein,Q9UJU6,Is_related_to
Disease,MONDO:0012057,Protein,Q86XJ0,Is_related_to
Disease,H00181,Protein,Q9Y6A4,Is_related_to
Disease,Orphanet:573,Protein,H3BN30,Is_related_to
Disease,H02106,Protein,O43169,Is_related_to
Disease,H00751,Protein,Q0P5N6,Is_related_to
Disease,H01182,Protein,P47902,Is_related_to
Disease,H01309,Protein,Q0P5N6,Is_related_to
Disease,H02008,Protein,P00736,Is_related_to
Disease,H00932,Protein,Q8TEB1,Is_related_to
Disease,MONDO:0012586,Protein,Q8IWP9,Is_related_to
Disease,MONDO:0009305,Protein,Q14154,Is_related_to
Disease,EFO:0005938,Protein,O95886,Is_related_to
Disease,H00606,Protein,Q8N3I7,Is_related_to
Disease,H01028,Protein,Q9NQ75,Is_related_to
Disease,Orphanet:1253,Protein,Q9UNU6,Is_related_to
Disease,H02043,Protein,Q13155,Is_related_to
Disease,Orphanet:314381,Protein,Q8N8D9,Is_related_to
Disease,H02109,Protein,P01133,Is_related_to
Disease,Orphanet:99000,Protein,O60762,Is_related_to
Disease,Orphanet:2850,Protein,Q8IZC6,Is_related_to
Disease,MONDO:0009669,Protein,Q5TCH4,Is_related_to
Disease,H00759,Protein,Q9UKV5,Is_related_to
Disease,H01287,Protein,Q96B36,Is_related_to
Disease,H01253,Protein,Q7Z5M8,Is_related_to
Disease,H02037,Protein,P0DMU8,Is_related_to
Disease,Orphanet:228179,Protein,O43707,Is_related_to
Disease,Orphanet:79091,Protein,Q96GX9,Is_related_to
Disease,H00759,Protein,Q6P387,Is_related_to
Disease,Orphanet:84064,Protein,P33527,Is_related_to
Disease,H01028,Protein,O60676,Is_related_to
Disease,H01182,Protein,O43707,Is_related_to
Disease,Orphanet:141258,Protein,Q15825,Is_related_to
Disease,H00787,Protein,Q8N1L4,Is_related_to
Disease,MONDO:0054782,Protein,Q9HBK9,Is_related_to
Disease,Orphanet:163665,Protein,O95561,Is_related_to
Disease,H02232,Protein,Q9UHG0,Is_related_to
Disease,Orphanet:79095,Protein,Q99996,Is_related_to
Disease,H00455,Protein,Q7RTS9,Is_related_to
Disease,H00286,Protein,P25774,Is_related_to
Disease,EFO:1001036,Protein,P12109,Is_related_to
Disease,Orphanet:90794,Protein,Q01523,Is_related_to
Disease,Orphanet:163665,Protein,P09497,Is_related_to
Disease,Orphanet:254892,Protein,P25774,Is_related_to
Disease,Orphanet:2353,Protein,Q9H1Y0,Is_related_to
Disease,MONDO:0007806,Protein,Q9BPW4,Is_related_to
Disease,H00773,Protein,P08574,Is_related_to
Disease,Orphanet:2052,Protein,Q8N687,Is_related_to
Disease,H02037,Protein,P10909,Is_related_to
Disease,Orphanet:1052,Protein,Q6Q788,Is_related_to
Disease,H00896,Protein,O60676,Is_related_to
Disease,H00070,Protein,Q9UGN4,Is_related_to
Disease,EFO:0005140,Protein,Q7L3B6,Is_related_to
Disease,Orphanet:247,Protein,Q5TDH0,Is_related_to
Disease,Orphanet:2796,Protein,Q7Z569,Is_related_to
Disease,H01376,Protein,P42830,Is_related_to
Disease,Orphanet:101112,Protein,O15144,Is_related_to
Disease,Orphanet:2268,Protein,A6NHY2,Is_related_to
Disease,H01671,Protein,O95886,Is_related_to
Disease,Orphanet:2662,Protein,Q7RTS9,Is_related_to
Disease,H00197,Protein,Q08462,Is_related_to
Disease,H01760,Protein,O14734,Is_related_to
Disease,Orphanet:681,Protein,P02489,Is_related_to
Disease,H00467,Protein,Q8IW93,Is_related_to
Disease,Orphanet:34526,Protein,P80723,Is_related_to
Disease,MONDO:0007631,Protein,Q9UKJ5,Is_related_to
Disease,H00980,Protein,H7C241,Is_related_to
Disease,Orphanet:65743,Protein,Q7RTS9,Is_related_to
Disease,H00070,Protein,Q9P203,Is_related_to
Disease,EFO:1001496,Protein,Q9Y4D1,Is_related_to
Disease,Orphanet:167,Protein,Q07065,Is_related_to
Disease,H01376,Protein,Q13155,Is_related_to
Disease,H02008,Protein,Q9NUB4,Is_related_to
Disease,Orphanet:124,Protein,P17540,Is_related_to
Disease,H02119,Protein,O15120,Is_related_to
Disease,Orphanet:98892,Protein,Q9H2X0,Is_related_to
Disease,H02068,Protein,Q6P387,Is_related_to
Disease,H00932,Protein,Q07507,Is_related_to
Disease,Orphanet:79095,Protein,Q6RI45,Is_related_to
Disease,Orphanet:2020,Protein,P33527,Is_related_to
Disease,H01762,Protein,Q9Y2A9,Is_related_to
Disease,MONDO:0000904,Protein,Q9H3Q1,Is_related_to
Disease,H00540,Protein,Q99996,Is_related_to
Disease,H01182,Protein,Q13616,Is_related_to
Disease,Orphanet:307766,Protein,Q96BT3,Is_related_to
Disease,Orphanet:263508,Protein,Q0P5N6,Is_related_to
Disease,H00125,Protein,Q8N687,Is_related_to
Disease,H00599,Protein,P84085,Is_related_to
Disease,Orphanet:2052,Protein,Q8N5N4,Is_related_to
Disease,H00606,Protein,Q9NZK5,Is_related_to
Disease,H01195,Protein,O95886,Is_related_to
Disease,Orphanet:654,Protein,Q9GZP9,Is_related_to
Disease,Orphanet:79095,Protein,P80723,Is_related_to
Disease,Orphanet:263508,Protein,P33527,Is_related_to
Disease,H00073,Protein,Q8N4Q1,Is_related_to
Disease,Orphanet:263508,Protein,Q8N4C9,Is_related_to
Disease,H00150,Protein,Q9Y276,Is_related_to
Disease,Orphanet:1072,Protein,Q9HC77,Is_related_to
Disease,Orphanet:99,Protein,Q86Y29,Is_related_to
Disease,H00599,Protein,O60676,Is_related_to
Disease,H00666,Protein,Q9UII6,Is_related_to
Disease,Orphanet:2850,Protein,Q15762,Is_related_to
Disease,H02179,Protein,Q9C0K3,Is_related_to
Disease,H00751,Protein,P19099,Is_related_to
Disease,Orphanet:786,Protein,Q9UHD4,Is_related_to
Disease,H02284,Protein,Q9UHG0,Is_related_to
Disease,EFO:1001496,Protein,A6NJI1,Is_related_to
Disease,H00593,Protein,Q9H1M4,Is_related_to
Disease,Orphanet:1072,Protein,P55056,Is_related_to
Disease,H01390,Protein,Q96AZ1,Is_related_to
Disease,MONDO:0060533,Protein,Q8TEY5,Is_related_to
Disease,Orphanet:98773,Protein,Q9NQW6,Is_related_to
Disease,Orphanet:99,Protein,P04053,Is_related_to
Disease,Orphanet:786,Protein,Q01523,Is_related_to
Disease,H02109,Protein,O14645,Is_related_to
Disease,MONDO:0009669,Protein,Q9HBK9,Is_related_to
Disease,H00064,Protein,P08217,Is_related_to
Disease,H00455,Protein,Q14203,Is_related_to
Disease,H01740,Protein,Q99715,Is_related_to
Disease,H01253,Protein,Q9H069,Is_related_to
Disease,Orphanet:2796,Protein,Q9Y4X0,Is_related_to
Disease,H00530,Protein,P02489,Is_related_to
Disease,Orphanet:31043,Protein,P84085,Is_related_to
Disease,H00751,Protein,Q5VU57,Is_related_to
Disease,Orphanet:86820,Protein,Q13112,Is_related_to
Disease,Orphanet:247,Protein,Q9Y698,Is_related_to
Disease,H00582,Protein,Q6PK04,Is_related_to
Disease,H02119,Protein,Q9HBH7,Is_related_to
Disease,Orphanet:2850,Protein,Q9Y4X0,Is_related_to
Disease,H01309,Protein,P07307,Is_related_to
Disease,H00467,Protein,P63172,Is_related_to
Disease,H00681,Protein,A6NHY2,Is_related_to
Disease,H00912,Protein,Q8IZC6,Is_related_to
Disease,Orphanet:1973,Protein,Q2KHT3,Is_related_to
Disease,H01182,Protein,Q9UNU6,Is_related_to
Disease,H00181,Protein,P02489,Is_related_to
Disease,H02279,Protein,P10909,Is_related_to
Disease,H02106,Protein,Q9NQ75,Is_related_to
Disease,MONDO:0012586,Protein,Q9BY08,Is_related_to
Disease,Orphanet:1072,Protein,H3BN30,Is_related_to
Disease,Orphanet:247,Protein,P13584,Is_related_to
Disease,Orphanet:137625,Protein,C9J069,Is_related_to
Disease,EFO:1001142,Protein,Q8WYN3,Is_related_to
Disease,H00420,Protein,O43520,Is_related_to
Disease,H00420,Protein,Q68D51,Is_related_to
Disease,H00838,Protein,Q6ZU45,Is_related_to
Disease,EFO:0005140,Protein,P00387,Is_related_to
Disease,H00064,Protein,Q9BZB8,Is_related_to
Disease,MONDO:0054782,Protein,P0C2S0,Is_related_to
Disease,Orphanet:168549,Protein,P63167,Is_related_to
Disease,H02106,Protein,Q6UUV7,Is_related_to
Disease,H01400,Protein,P25311,Is_related_to
Disease,H01368,Protein,A6NHY2,Is_related_to
Disease,Orphanet:1839,Protein,Q96AZ1,Is_related_to
Disease,EFO:0003105,Protein,Q8N3I7,Is_related_to
Disease,Orphanet:168549,Protein,Q96IX5,Is_related_to
Drug,DB05351,Drug,DB03095,Interacts_With
Drug,DB03223,Drug,DB02338,Interacts_With
Drug,DB04898,Drug,DB00450,Interacts_With
Drug,DB01422,Drug,DB05403,Interacts_With
Drug,DB00466,Drug,DB01879,Interacts_With
Drug,DB00682,Drug,DB03562,Interacts_With
Drug,DB00376,Drug,DB00241,Interacts_With
Drug,DB04065,Drug,DB03473,Interacts_With
Drug,DB03693,Drug,DB03605,Interacts_With
Drug,DB02147,Drug,DB01432,Interacts_With
Drug,DB02229,Drug,DB00148,Interacts_With
Drug,DB01178,Drug,DB00684,Interacts_With
Drug,DB02895,Drug,DB01610,Interacts_With
Drug,DB06751,Drug,DB04736,Interacts_With
Drug,DB03284,Drug,DB00795,Interacts_With
Drug,DB03484,Drug,DB03728,Interacts_With
Drug,DB05403,Drug,DB06103,Interacts_With
Drug,DB02515,Drug,DB05282,Interacts_With
Drug,DB01929,Drug,DB04426,Interacts_With
Drug,DB02484,Drug,DB00672,Interacts_With
Drug,DB00900,Drug,DB03062,Interacts_With
Drug,DB04024,Drug,DB00808,Interacts_With
Drug,DB03284,Drug,DB05403,Interacts_With
Drug,DB00327,Drug,DB03693,Interacts_With
Drug,DB03284,Drug,DB00148,Interacts_With
Drug,DB05332,Drug,DB00528,Interacts_With
Drug,DB02289,Drug,DB03721,Interacts_With
Drug,DB03871,Drug,DB01593,Interacts_With
Drug,DB02515,Drug,DB01929,Interacts_With
Drug,DB03728,Drug,DB00795,Interacts_With
Drug,DB03015,Drug,DB04272,Interacts_With
Drug,DB01169,Drug,DB03932,Interacts_With
Drug,DB03223,Drug,DB03095,Interacts_With
Drug,DB03256,Drug,DB00376,Interacts_With
Drug,DB00805,Drug,DB03484,Interacts_With
Drug,DB01432,Drug,DB03015,Interacts_With
Drug,DB02297,Drug,DB01422,Interacts_With
Drug,DB03562,Drug,DB00327,Interacts_With
Drug,DB02228,Drug,DB00805,Interacts_With
Drug,DB00906,Drug,DB00916,Interacts_With
Drug,DB01169,Drug,DB06451,Interacts_With
Drug,DB02165,Drug,DB04588,Interacts_With
Drug,DB02228,Drug,DB04736,Interacts_With
Drug,DB05253,Drug,DB00606,Interacts_With
Drug,DB00519,Drug,DB05814,Interacts_With
Drug,DB05383,Drug,DB01608,Interacts_With
Drug,DB00376,Drug,DB06751,Interacts_With
Drug,DB00376,Drug,DB06451,Interacts_With
Drug,DB04068,Drug,DB06739,Interacts_With
Drug,DB05868,Drug,DB04898,Interacts_With
Drug,DB06451,Drug,DB01929,Interacts_With
Drug,DB03949,Drug,DB05282,Interacts_With
Drug,DB02165,Drug,DB00241,Interacts_With
Drug,DB00954,Drug,DB00795,Interacts_With
Drug,DB00795,Drug,DB01432,Interacts_With
Drug,DB01593,Drug,DB03053,Interacts_With
Drug,DB01929,Drug,DB02024,Interacts_With
Drug,DB03605,Drug,DB03871,Interacts_With
Drug,DB00940,Drug,DB02024,Interacts_With
Drug,DB01852,Drug,DB00684,Interacts_With
Drug,DB00241,Drug,DB06090,Interacts_With
Drug,DB04588,Drug,DB02228,Interacts_With
Drug,DB03693,Drug,DB06103,Interacts_With
Drug,DB05383,Drug,DB03728,Interacts_With
Drug,DB03326,Drug,DB00544,Interacts_With
Drug,DB00514,Drug,DB02297,Interacts_With
Drug,DB01991,Drug,DB06090,Interacts_With
Drug,DB04024,Drug,DB00259,Interacts_With
Drug,DB00241,Drug,DB01593,Interacts_With
Drug,DB04065,Drug,DB06739,Interacts_With
Drug,DB00450,Drug,DB03268,Interacts_With
Drug,DB05282,Drug,DB00259,Interacts_With
Drug,DB06739,Drug,DB02229,Interacts_With
Drug,DB06840,Drug,DB02147,Interacts_With
Drug,DB04024,Protein,P25311,Targets
Drug,DB00682,Protein,Q5T9A4,Targets
Drug,DB06090,Protein,Q9BY08,Targets
Drug,DB03062,Protein,Q01523,Targets
Drug,DB01991,Protein,Q8IZP9,Targets
Drug,DB03721,Protein,Q5TCH4,Targets
Drug,DB02515,Protein,Q9Y4D1,Targets
Drug,DB04505,Protein,Q9BPW4,Targets
Drug,DB02338,Protein,C9J069,Targets
Drug,DB03192,Protein,Q8N1L4,Targets
Drug,DB02024,Protein,A6NC57,Targets
Drug,DB01783,Protein,Q8WUY9,Targets
Drug,DB01169,Protein,Q8IZC6,Targets
Drug,DB00940,Protein,Q8NHQ1,Targets
Drug,DB03062,Protein,O15120,Targets
Drug,DB00940,Protein,Q5T655,Targets
Drug,DB06751,Protein,Q14011,Targets
Drug,DB01169,Protein,Q9UII6,Targets
Drug,DB00241,Protein,Q9H9Q2,Targets
Drug,DB03605,Protein,Q9NXR7,Targets
Drug,DB04648,Protein,Q9NX63,Targets
Drug,DB00566,Protein,Q9H0S4,Targets
Drug,DB01929,Protein,D6RIA3,Targets
Drug,DB03326,Protein,P17540,Targets
Drug,DB03053,Protein,Q9UJU6,Targets
Drug,DB00376,Protein,Q8TEH3,Targets
Drug,DB05403,Protein,P33527,Targets
Drug,DB04426,Protein,Q8N3I7,Targets
Drug,DB00672,Protein,P62952,Targets
Drug,DB03284,Protein,O75190,Targets
Drug,DB04426,Protein,O15120,Targets
Drug,DB01879,Protein,P49753,Targets
Drug,DB04065,Protein,Q9P1A6,Targets
Drug,DB00148,Protein,P47895,Targets
Drug,DB02484,Protein,P53621,Targets
Drug,DB04588,Protein,Q99715,Targets
Drug,DB04285,Protein,Q96A70,Targets
Drug,DB05814,Protein,O43520,Targets
Drug,DB06468,Protein,O60832,Targets
Drug,DB04505,Protein,Q9H2X0,Targets
Drug,DB01715,Protein,O14514,Targets
Drug,DB01610,Protein,Q9NZ63,Targets
Drug,DB05332,Protein,Q6UUV7,Targets
Drug,DB05332,Protein,P13584,Targets
Drug,DB01929,Protein,Q0P5N6,Targets
Drug,DB00544,Protein,O14734,Targets
Drug,DB01783,Protein,Q99996,Targets
Drug,DB00805,Protein,O14559,Targets
Drug,DB03966,Protein,Q14203,Targets
Drug,DB03502,Protein,Q8IZP9,Targets
Drug,DB06103,Protein,P33527,Targets
Drug,DB03693,Protein,O43707,Targets
Drug,DB01852,Protein,P19397,Targets
Drug,DB05282,Protein,P13942,Targets
Drug,DB01852,Protein,Q9H816,Targets
Drug,DB03192,Protein,O14514,Targets
Drug,DB03223,Protein,Q01523,Targets
Drug,DB04505,Protein,O14645,Targets
Drug,DB03605,Protein,P20674,Targets
Drug,DB00795,Protein,P47902,Targets
Drug,DB01879,Protein,Q53S99,Targets
Drug,DB06451,Protein,O14645,Targets
Drug,DB04588,Protein,P51636,Targets
Drug,DB04736,Protein,Q8NBA8,Targets
Drug,DB02229,Protein,Q9UKV5,Targets
Drug,DB00327,Protein,Q8WUY9,Targets
Drug,DB03721,Protein,Q8N5C7,Targets
Drug,DB06103,Protein,Q9H161,Targets
Drug,DB00900,Protein,P54252,Targets
Drug,DB05332,Protein,Q9H0S4,Targets
Drug,DB05253,Protein,Q96GX9,Targets
Drug,DB06868,Protein,P63167,Targets
Drug,DB05332,Protein,Q8IWP9,Targets
Drug,DB05253,Protein,Q5H9J7,Targets
Drug,DB01783,Protein,Q9NWW5,Targets
Drug,DB02515,Protein,P47902,Targets
Drug,DB05282,Protein,Q7L190,Targets
Drug,DB02228,Protein,O14645,Targets
Drug,DB03473,Protein,Q9Y2F9,Targets
Drug,DB01991,Protein,P0C864,Targets
Drug,DB02165,Protein,Q9NYM9,Targets
Drug,DB04068,Protein,Q9H1Y0,Targets
Drug,DB01991,Protein,Q96LL3,Targets
Drug,DB00682,Protein,Q8WYN3,Targets
Drug,DB06090,Protein,P19961,Targets
Drug,DB02289,Side Effect,BADD_A02789,Has
Drug,DB01715,Side Effect,BADD_A05832,Has
Drug,DB01783,Side Effect,BADD_A04568,Has
Drug,DB03062,Side Effect,BADD_A02789,Has
Drug,DB03502,Side Effect,BADD_A04459,Has
Drug,DB03015,Side Effect,BADD_A02586,Has
Drug,DB05868,Side Effect,BADD_A02789,Has
Drug,DB03484,Side Effect,BADD_A01193,Has
Drug,DB01593,Side Effect,BADD_A03824,Has
Drug,DB00906,Side Effect,BADD_A04568,Has
Drug,DB06468,Side Effect,BADD_A00503,Has
Drug,DB01783,Side Effect,BADD_A03048,Has
Drug,DB02147,Side Effect,BADD_A04125,Has
Drug,DB03256,Side Effect,BADD_A02796,Has
Drug,DB02147,Side Effect,BADD_A01208,Has
Drug,DB03223,Side Effect,BADD_A01533,Has
Drug,DB03966,Side Effect,BADD_A00138,Has
Drug,DB04426,Side Effect,BADD_A04459,Has
Drug,DB03562,Side Effect,BADD_A03824,Has
Drug,DB06090,Side Effect,BADD_A01099,Has
Drug,DB03053,Side Effect,BADD_A01279,Has
Drug,DB00327,Side Effect,BADD_A03915,Has
Drug,DB03095,Side Effect,BADD_A01386,Has
Drug,DB00682,Side Effect,BADD_A00700,Has
Drug,DB06451,Side Effect,BADD_A04125,Has
Drug,DB03326,Side Effect,BADD_A02123,Has
Drug,DB05383,Side Effect,BADD_A06450,Has
Drug,DB06468,Side Effect,BADD_A01950,Has
Drug,DB00528,Side Effect,BADD_A03670,Has
Drug,DB02338,Side Effect,BADD_A02361,Has
Drug,DB03223,Side Effect,BADD_A04125,Has
Drug,DB03728,Side Effect,BADD_A04044,Has
Drug,DB04648,Side Effect,BADD_A00541,Has
Drug,DB03605,Side Effect,BADD_A01386,Has
Drug,DB04272,Side Effect,BADD_A01706,Has
Drug,DB01991,Side Effect,BADD_A07468,Has
Drug,DB02338,Side Effect,BADD_A02384,Has
Drug,DB04285,Side Effect,BADD_A00541,Has
Drug,DB03721,Side Effect,BADD_A01656,Has
Drug,DB03095,Side Effect,BADD_A01533,Has
Drug,DB02165,Side Effect,BADD_A03824,Has
Drug,DB02515,Side Effect,BADD_A01656,Has
Drug,DB01715,Side Effect,BADD_A01055,Has
Drug,DB00906,Side Effect,BADD_A01315,Has
Drug,DB02515,Side Effect,BADD_A04235,Has
Drug,DB02147,Side Effect,BADD_A06785,Has
Drug,DB02228,Side Effect,BADD_A04459,Has
Drug,DB00514,Side Effect,BADD_A01793,Has
Drug,DB00450,Side Effect,BADD_A01931,Has
Drug,DB03932,Side Effect,BADD_A01350,Has
Drug,DB00672,Side Effect,BADD_A03750,Has
Drug,DB01593,Side Effect,BADD_A04470,Has
Drug,DB03502,Side Effect,BADD_A04011,Has
Drug,DB00940,Side Effect,BADD_A04320,Has
Drug,DB00940,Side Effect,BADD_A01214,Has
Drug,DB03932,Side Effect,BADD_A04041,Has
Drug,DB02229,Side Effect,BADD_A02123,Has
Drug,DB03966,Side Effect,BADD_A01315,Has
Drug,DB06868,Side Effect,BADD_A03750,Has
Drug,DB01178,Side Effect,BADD_A02123,Has
Drug,DB01852,Side Effect,BADD_A03824,Has
Drug,DB02484,Side Effect,BADD_A06838,Has
Drug,DB02024,Side Effect,BADD_A01966,Has
Drug,DB06451,Side Effect,BADD_A01383,Has
Drug,DB02515,Side Effect,BADD_A04041,Has
Drug,DB01715,Side Effect,BADD_A00005,Has
Drug,DB00954,Side Effect,BADD_A01654,Has
Drug,DB02147,Side Effect,BADD_A04459,Has
Drug,DB03473,Side Effect,BADD_A00138,Has
Drug,DB04736,Side Effect,BADD_A04218,Has
Drug,DB01422,Side Effect,BADD_A00138,Has
Drug,DB06868,Side Effect,BADD_A05149,Has
Drug,DB04505,Side Effect,BADD_A00138,Has
Drug,DB02338,Side Effect,BADD_A04218,Has
Drug,DB03284,Side Effect,BADD_A00342,Has
Drug,DB00148,Tissue,UBERON:0004720,Targets
Drug,DB02229,Tissue,UBERON:0014390,Targets
Drug,DB05814,Tissue,CL:0000018,Targets
Drug,DB03053,Tissue,SIDM00889,Targets
Drug,DB00684,Tissue,UBERON:0000044,Targets
Drug,DB03268,Tissue,SIDM01121,Targets
Drug,DB00684,Tissue,SIDM00392,Targets
Drug,DB03932,Tissue,UBERON:0004069,Targets
Drug,DB04505,Tissue,UBERON:0002027,Targets
Drug,DB01169,Tissue,SIDM00114,Targets
Drug,DB00672,Tissue,UBERON:0001498,Targets
Drug,DB02515,Tissue,UBERON:0002071,Targets
Drug,DB03015,Tissue,UBERON:0006849,Targets
Drug,DB03256,Tissue,SIDM00910,Targets
Drug,DB03062,Tissue,UBERON:0000348,Targets
Drug,DB00259,Tissue,UBERON:0001098,Targets
Drug,DB00672,Tissue,SIDM00512,Targets
Drug,DB03966,Tissue,SIDM00435,Targets
Drug,DB02147,Tissue,SIDM01038,Targets
Drug,DB00528,Tissue,UBERON:0001811,Targets
Drug,DB00916,Tissue,SIDM01078,Targets
Drug,DB03326,Tissue,SIDM00355,Targets
Drug,DB04065,Tissue,SIDM00927,Targets
Drug,DB00566,Tissue,UBERON:0006964,Targets
Drug,DB03562,Tissue,UBERON:0002060,Targets
Drug,DB00708,Tissue,UBERON:0007311,Targets
Drug,DB02895,Tissue,UBERON:0001372,Targets
Drug,DB05253,Tissue,SIDM00632,Targets
Drug,DB04736,Tissue,SIDM00475,Targets
Drug,DB06090,Tissue,UBERON:0002871,Targets
Drug,DB05253,Tissue,UBERON:0002331,Targets
Drug,DB01929,Tissue,SIDM00410,Targets
Drug,DB00684,Tissue,UBERON:0002411,Targets
Drug,DB03256,Tissue,SIDM00315,Targets
Drug,DB01169,Tissue,UBERON:0001372,Targets
Drug,DB02228,Tissue,UBERON:0002947,Targets
Drug,DB01879,Tissue,SIDM00454,Targets
Drug,DB00900,Tissue,SIDM00091,Targets
Drug,DB01715,Tissue,SIDM00890,Targets
Drug,DB02895,Tissue,UBERON:0002071,Targets
Drug,DB00148,Tissue,SIDM00206,Targets
Drug,DB01169,Tissue,UBERON:0000990,Targets
Drug,DB00954,Tissue,SIDM00969,Targets
Drug,DB03015,Tissue,CL:0000312,Targets
Drug,DB04024,Tissue,SIDM00451,Targets
Drug,DB00466,Tissue,UBERON:0002160,Targets
Drug,DB05383,Tissue,SIDM00935,Targets
Drug,DB05814,Tissue,UBERON:0000348,Targets
Drug,DB00450,Tissue,UBERON:0001904,Targets
Drug,DB01593,Tissue,UBERON:0001765,Targets
Drug,DB06840,Tissue,UBERON:0001052,Targets
Drug,DB00566,Tissue,UBERON:0007227,Targets
Drug,DB01991,Tissue,SIDM00425,Targets
Drug,DB06868,Tissue,SIDM01032,Targets
Drug,DB03932,Tissue,SIDM00585,Targets
Drug,DB03502,Tissue,SIDM00997,Targets
Drug,DB04285,Tissue,SIDM01259,Targets
Drug,DB00708,Tissue,UBERON:0001734,Targets
Drug,DB05351,Tissue,UBERON:0002060,Targets
Drug,DB00682,Tissue,UBERON:0007227,Targets
Drug,DB01879,Tissue,UBERON:0000402,Targets
Drug,DB04068,Tissue,SIDM00238,Targets
Drug,DB00940,Tissue,SIDM00206,Targets
Drug,DB06451,Tissue,UBERON:0014390,Targets
Drug,DB06103,Tissue,SIDM00044,Targets
Drug,DB02297,Tissue,UBERON:0002334,Targets
Drug,DB00376,Tissue,UBERON:0000965,Targets
Drug,DB00148,Tissue,UBERON:0001679,Targets
Drug,DB01593,Tissue,UBERON:0001235,Targets
Drug,DB05868,Tissue,UBERON:0005401,Targets
Drug,DB06868,Tissue,SIDM00505,Targets
Drug,DB05814,Tissue,UBERON:0000371,Targets
Drug,DB02431,Tissue,UBERON:0001098,Targets
Drug,DB00466,Tissue,SIDM00603,Targets
Drug,DB04068,Tissue,SIDM01133,Targets
Drug,DB04272,Tissue,UBERON:0004464,Targets
Drug,DB03966,Tissue,UBERON:0001245,Targets
Drug,DB02229,Tissue,SIDM00716,Targets
Drug,DB00327,Tissue,UBERON:0000326,Targets
Drug,DB03721,Tissue,UBERON:0002334,Targets
Drug,DB06751,Tissue,UBERON:0001650,Targets
Drug,DB02895,Tissue,UBERON:0001213,Targets
Drug,DB04588,Tissue,UBERON:0000121,Targets
Drug,DB02895,Tissue,UBERON:0002351,Targets
Drug,DB00241,Tissue,SIDM00974,Targets
Drug,DB01422,Cell Line,909720.0,Targets
Drug,DB00684,Cell Line,1298349.0,Targets
Drug,DB03562,Cell Line,906797.0,Targets
Drug,DB01929,Cell Line,925338.0,Targets
Drug,DB04648,Cell Line,949088.0,Targets
Drug,DB02515,Cell Line,1327769.0,Targets
Drug,DB02484,Cell Line,688015.0,Targets
Drug,DB03938,Cell Line,924105.0,Targets
Drug,DB01178,Cell Line,905958.0,Targets
Drug,DB03484,Cell Line,949165.0,Targets
Drug,DB00808,Cell Line,724873.0,Targets
Drug,DB03605,Cell Line,910781.0,Targets
Drug,DB02515,Cell Line,905973.0,Targets
Drug,DB01852,Cell Line,724866.0,Targets
Drug,DB05351,Cell Line,753622.0,Targets
Drug,DB04898,Cell Line,1298169.0,Targets
Drug,DB04068,Cell Line,909735.0,Targets
Drug,DB02515,Cell Line,687802.0,Targets
Drug,DB01608,Cell Line,905976.0,Targets
Drug,DB05282,Cell Line,905942.0,Targets
Drug,DB00148,Cell Line,724812.0,Targets
Drug,DB00954,Cell Line,907060.0,Targets
Drug,DB04588,Cell Line,1524417.0,Targets
Drug,DB00805,Cell Line,949093.0,Targets
Drug,DB00376,Cell Line,906814.0,Targets
Drug,DB00148,Cell Line,684055.0,Targets
Drug,DB00376,Cell Line,1330993.0,Targets
Drug,DB00916,Cell Line,753608.0,Targets
Drug,DB05332,Cell Line,1503364.0,Targets
Drug,DB00672,Cell Line,753569.0,Targets
Drug,DB01169,Cell Line,909773.0,Targets
Drug,DB01608,Cell Line,724866.0,Targets
Drug,DB03966,Cell Line,1298222.0,Targets
Drug,DB06840,Cell Line,906851.0,Targets
Drug,DB05814,Cell Line,753583.0,Targets
